24461,ENG 289 - 01,London in Literature,4,26 / 30,Clapp Library SANGER,11:10 am - 12:20 pm,MTh,Yoon Lee,,LL,More
24350,ENG 291 - 01,What Is Racial Difference?,13,7 / 20,Founders Hall 227,01:30 pm - 02:40 pm,MTh,Cord Whitaker,,LL,More
23977,ENG 295 - 01,Harlem Renaissance,20,0 / 20,Green Hall 136C,02:50 pm - 04:00 pm,MTh,Octavio Gonzalez,,"HS, LL",More
24351,ENG 301 - 01,Advanced Fiction Workshop,12,0 / 12,Founders Hall 121,06:30 pm - 09:00 pm,M,Margaret Cezair-Thompson,,LL,More
20128,ENG 302 - 01,Advanced Writing/Poetry,11,1 / 12,Founders Hall 126,04:10 pm - 06:40 pm,M,Frank Bidart,,LL,More
24352,ENG 325 - 01,Tpc:Gender & Renaissance Stage,14,6 / 20,Founders Hall 102,09:50 am - 11:00 am,MTh,Sarah Wall-Randell,,,More
24000,ENG 345 - 01,Tpc: Keats: Lines of Influence,7,13 / 20,Pendleton Hall East 351,02:15 pm - 04:45 pm,W,Alison Hickey,,LL,More
22303,ENG 355 - 01,Tpc: Misfit Modernism,19,1 / 20,Founders Hall 225,11:10 am - 12:20 pm,MTh,Octavio Gonzalez,,LL,More
24353,ENG 365 - 01,Visions of American City,8,12 / 20,Founders Hall 317,11:10 am - 12:20 pm,TF,Kathleen Brogan,,LL,More
24489,ENG 381 - 01,"Literature, Truth, Reality",5,15 / 20,Clapp Library 346,02:50 pm - 04:00 pm,MTh,Yoon Lee,,LL,More
24002,ENG 387 - 01,Tpc: Wharton & Cather,5,15 / 20,Pendleton Hall East 251,01:30 pm - 02:40 pm,MTh,Susan Meyer,,LL,More
22915,ENG 390 - 01,CSPW: New York Review,10,2 / 12,Green Hall 136A,09:50 am - 12:20 pm,W,Daniel Chiasson,,LL,More
23082,ENGR 160 - 01,Fundamentals of Engr.,10,8 / 18,Science Center L024,01:30 pm - 04:00 pm,TF,Amy Banzaert,,"MM, NPS",More
20912,ES 102 - 01,Envir and Society: Climate Chg,29,1 / 30,Observatory 114,01:30 pm - 02:40 pm,TF,James Turner,,SBA,More
24282,ES 203 - 01,Cultures of Environmentalism,13,7 / 20,Pendleton Hall East 129,09:50 am - 11:00 am,TF,James Turner,,REP,More
23926,ES 214 - 01,Soc Cause & Conseq Env Probs,11,14 / 25,Pendleton Hall East 339,08:30 am - 09:40 am,MTh,Elizabeth DeSombre,,SBA,More
24283,ES 220 - 01,Env Limits & Conserv w/Lab,20,0 / 20,Observatory 123,09:50 am - 11:00 am,MTh,Alden Griffith,,"MM, NPS",More
24284,ES 220 - L01,LAB: Env Limits & Conserv,10,0 / 10,Observatory 123,08:30 am - 12:00 pm,W,Alden Griffith,,"MM, NPS",More
24553,ES 220 - L02,LAB: Env Limits & Conserv,10,0 / 10,Observatory 123,02:15 pm - 05:45 pm,W,Alden Griffith,,"MM, NPS",More
24490,ES 228 - 01,Environmental & Resource Econ,19,6 / 25,Pendleton Hall East 129,11:10 am - 12:20 pm,MTh,Alex Poterack,,SBA,More
20625,ES 300 - 01,Environmental Decision-making,6,14 / 20,Observatory 123,01:30 pm - 04:00 pm,T,Monica Higgins,,,More
24285,ES 325 - 01,Internatnl Environmental Law,27,0 / 25,Green Hall 130,11:10 am - 12:20 pm,MTh,Elizabeth DeSombre,,SBA,More
22916,ES 327 - 01,Sem:Tpc: Conservation Biology,12,0 / 12,Science Center 155,01:30 pm - 04:00 pm,T,Nicholas Rodenhouse,,NPS,More
24286,ES 383 - 01,The Science of Compliance,4,16 / 20,Science Center 270,01:30 pm - 02:40 pm,MTh,Monica Higgins,,NPS,More
21350,EXTD 128 - 01,Coastal Zone Management,4,1 / 5,Science Center 155,06:00 pm - 09:30 pm,Th,Jocelyne Dolce,,,More
20496,EXTD 225 - 01,Biology of Fishes,2,3 / 5,,06:00 pm - 09:30 pm,T,Jocelyne Dolce,,,More
20535,EXTD 226 - 01,Biology of Whales,0,5 / 5,,06:00 pm - 09:00 pm,W,Jocelyne Dolce,,,More
24558,EXTD 325 - 01,Individual and Society,6,9 / 15,Green Hall 136B,11:10 am - 12:20 pm,MTh,Anjali Prabhu,,REP,More
20001,FREN 102 - 01,Beginning French  II,7,11 / 18,Founders Hall 423  Founders Hall 120,09:50 am - 11:00 am 11:10 am - 12:20 pm,MTh W,Sylvaine Egron-Sparrow,,,More
20006,FREN 102 - 02,Beginning French  II,12,6 / 18,Founders Hall 307  Founders Hall 120,01:30 pm - 02:40 pm 11:10 am - 12:20 pm,MTh W,Scott Gunther,,,More
21044,FREN 202 - 01,Fren Lang Lit & Cult I,10,8 / 18,Green Hall 136B,09:50 am - 11:00 am,TWF,Codruta Morari,,LL,More
20026,FREN 202 - 02,Fren Lang Lit & Cult I,15,3 / 18,Green Hall 136C,08:30 am - 09:40 am,MWTh,Marie-Cecile Ganne-Schiermeier,,LL,More
20863,FREN 202 - 03,Fren Lang Lit & Cult I,17,1 / 18,Green Hall 136C,09:50 am - 11:00 am,MWTh,Marie-Cecile Ganne-Schiermeier,,LL,More
20796,FREN 203 - 01,Intensive French II,11,7 / 18,Founders Hall 126,08:30 am - 09:40 am,MWTh,Barry Lydgate,,LL,More
24355,FREN 206 - 01,Intermediate Spoken French,11,7 / 18,Green Hall 136C,01:30 pm - 02:40 pm,MTh,Sylvaine Egron-Sparrow,,LL,More
22918,FREN 207 - 01,Persp French Culture & Society,9,9 / 18,Green Hall 130,09:50 am - 11:00 am,TF,Venita Datta,,"LL, SBA",More
23496,FREN 210 - 01,Tpc: Classicism to Present,9,6 / 15,Green Hall 130,02:50 pm - 04:00 pm,MTh,Marie-Paule Tranvouez,,LL,More
20073,FREN 211 - 01,Studies in Language,15,0 / 15,Founders Hall 305,02:50 pm - 04:00 pm,TF,Helene Bilis,,LL,More
24356,FREN 225 - 01,The French Press,15,0 / 15,Founders Hall 227,04:10 pm - 05:20 pm,MTh,Scott Gunther,,"LL, SBA",More
22920,FREN 226 - 01,Speaking through Acting,14,0 / 14,Green Hall 428,02:50 pm - 04:00 pm,TF,Catherine Masson,,"ARS, LL",More
24357,FREN 231 - 01,Americans in Paris (in Eng),16,4 / 20,Green Hall 130,11:10 am - 12:20 pm,TF,Venita Datta,Paul Fisher,LL,More
23913,FREN 303 - 01,"Tpc: Women, Royalty & Power",12,0 / 12,Founders Hall 305,11:10 am - 12:20 pm,TF,Helene Bilis,,,More
24523,FREN 356 - 01,Shakespeare in French,7,5 / 12,Green Hall 428,01:30 pm - 02:40 pm,TF,Catherine Masson,,LL,More
23503,FREN 359 - 01,CSPW: Writ'gToChangeTheWorld,5,7 / 12,Clapp Library SANGER,02:50 pm - 05:20 pm,Th,Barry Lydgate,,LL,More
20690,GEOS 102 - 01,The Dynamic Earth w/Lab,15,13 / 28,Observatory 114,09:50 am - 11:00 am,MTh,Katrin Monecke,,NPS,More
20722,GEOS 102 - 02,The Dynamic Earth w/Lab,16,12 / 28,Observatory 114,08:30 am - 09:40 am,TF,David Hawkins,,NPS,More
20691,GEOS 102 - L01,LAB: The Dynamic Earth,5,9 / 14,Science Center E201,01:00 pm - 04:00 pm,M,Kathleen Gilbert,,NPS,More
23050,GEOS 102 - L02,LAB: The Dynamic Earth,13,1 / 14,Science Center E201,01:00 pm - 04:00 pm,T,Kathleen Gilbert,,NPS,More
20693,GEOS 102 - L03,LAB: The Dynamic Earth,9,5 / 14,Science Center E201,02:15 pm - 05:15 pm,W,Maria Waller,,NPS,More
20694,GEOS 102 - L04,LAB: The Dynamic Earth,4,10 / 14,Science Center E201,01:00 pm - 04:00 pm,Th,Maria Waller,,NPS,More
24559,GEOS 107 - 01,Dynamic Earth (no Lab),11,5 / 16,Science Center 200,01:30 pm - 02:40 pm,TF,James Besancon,,NPS,More
24359,GEOS 200 - 01,Evolution Earth Systems w/Lab,9,5 / 14,Science Center 200,01:30 pm - 04:00 pm,MTh,Katrin Monecke,,NPS,More
22925,GEOS 203 - 01,Earth Materials w/Lab,10,4 / 14,Science Center 213,08:30 am - 11:00 am,MTh,David Hawkins,,NPS,More
24360,GEOS 208 - 01,Oceanography,8,8 / 16,Science Center 200,11:10 am - 12:20 pm,MTh,James Besancon,,NPS,More
24361,GEOS 213 - 01,Planetary Geology,20,0 / 20,Observatory 114,02:50 pm - 04:00 pm,TF,Wesley Watters,,NPS,More
24362,GEOS 313 - 01,Advanced Planetary Geology,20,0 / 20,Observatory 114,02:50 pm - 04:00 pm,TF,Wesley Watters,,NPS,More
24363,GEOS 315 - 01,Enviro Geochemistry w/Lab,12,0 / 12,Observatory 123,09:50 am - 11:00 am,TF,Daniel Brabander,,"MM, NPS",More
24364,GEOS 315 - L01,LAB: Enviro Geochemistry,12,0 / 12,Science Center 211,02:15 pm - 05:15 pm,W,Daniel Brabander,,"MM, NPS",More
20007,GER 102 - 01,Beginning German II,20,5 / 25,Founders Hall 225,11:10 am - 12:20 pm,TWF,Thomas Nolden,,,More
20017,GER 102 - 02,Beginning German II,9,16 / 25,Founders Hall 128,11:10 am - 12:20 pm,MWTh,Mark Roemisch,,,More
20027,GER 202 - 01,Intermediate German II,6,19 / 25,Green Hall 330  Green Hall 330,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Mark Roemisch,,LL,More
24366,GER 239 - 01,Germany and Austria Today,8,17 / 25,Founders Hall 128,09:50 am - 11:00 am,MWTh,Mark Roemisch,,LL,More
24459,GER 286 - 01,Film & Propaganda in Nazi Germ,25,0 / 25,Collins Cinema CIN,02:50 pm - 05:20 pm,Th,Anjeana Hans,,"ARS, LL",More
24004,GER 389 - 01,Sem:Tpc:Culture& Ident Germany,5,20 / 25,Clapp Library 336,01:30 pm - 04:00 pm,T,Anjeana Hans,,,More
20008,GRK 102 - 01,Beginning Greek II,4,18 / 22,Founders Hall 227,08:50 am - 09:40 am,TWThF,Catherine Gilhuly,,,More
21155,GRK 202 - 01,Homer,1,19 / 20,Founders Hall 319  Founders Hall 319,11:10 am - 12:20 pm 11:10 am - 12:00 pm,MTh W,Bryan Burns,,LL,More
24365,GRK 306 - 01,Herodotus,3,22 / 25,Jewett Art Center 452,01:30 pm - 02:40 pm,TF,Carol Dougherty,,LL,More
20205,HEBR 102 - 01,Elementary Hebrew II,2,10 / 12,Clapp Library 346,09:50 am - 11:00 am,MWTh,Gil Chalamish,,,More
20206,HEBR 202 - 01,Intermediate Hebrew II,4,8 / 12,Clapp Library 346,11:10 am - 12:20 pm,MWTh,Gil Chalamish,,LL,More
24280,HIST 116 - 01,FYS: Vladimir Putin,14,1 / 15,Founders Hall 305,02:15 pm - 04:45 pm,W,Nina Tumarkin,,HS,More
24367,HIST 204 - 01,U.S. History since 1865,25,0 / 25,Founders Hall 102,09:50 am - 11:00 am,TF,Brenna Greer,,HS,More
20913,HIST 205 - 01,Making of the Modern World,29,0 / 25,Founders Hall 317,01:30 pm - 02:40 pm,MTh,Yoshihisa Matsusaka,,HS,More
24368,HIST 220 - 01,U.S. Consumerism,25,0 / 25,Founders Hall 102,01:30 pm - 02:40 pm,TF,Brenna Greer,,HS,More
24369,HIST 228 - 01,Swords and Scandals,30,0 / 30,Founders Hall 120,06:00 pm - 08:30 pm,W,Guy Rogers,,HS,More
24370,HIST 230 - 01,Greek History,7,18 / 25,Founders Hall 319,11:10 am - 12:20 pm,TF,Guy Rogers,,HS,More
23516,HIST 244 - 01,History of the American West,19,6 / 25,Pendleton Hall East 127,09:50 am - 11:00 am,TF,Ryan Quintana,,HS,More
24371,HIST 253 - 01,Native America,26,0 / 25,Founders Hall 126,11:10 am - 12:20 pm,TF,Katherine Grandjean,,HS,More
24372,HIST 269 - 01,Japan's Foreign Relations,20,5 / 25,Founders Hall 423,04:10 pm - 05:20 pm,MTh,Yoshihisa Matsusaka,,HS,More
24373,HIST 280 - 01,Tpcs in Chinese Commerce&Bus,25,0 / 25,Founders Hall 207,09:50 am - 11:00 am,MTh,C. Pat Giersch,,HS,More
24374,HIST 293 - 01,Changing Constr. of Gender,19,6 / 25,Founders Hall 207,11:10 am - 12:20 pm,MTh,Lidwien Kapteijns,,HS,More
24375,HIST 312 - 01,Sem: Understanding Race in USA,15,0 / 15,Founders Hall 305,09:50 am - 12:20 pm,W,Ryan Quintana,,HS,More
24376,HIST 320 - 01,Sem: History of American Food,16,0 / 15,Clapp Library 148,09:50 am - 12:20 pm,W,Katherine Grandjean,,HS,More
24377,HIST 328 - 01,Sem: History of Antisemitism,5,10 / 15,Pendleton Hall East 151,02:15 pm - 04:45 pm,W,Frances Malino,,HS,More
23880,HIST 395 - 01,Sem:Tpc:Ethnic & Rel. Violence,9,6 / 15,Jewett Art Center 454,02:50 pm - 05:20 pm,M,Lidwien Kapteijns,,HS,More
21018,HNUR 102 - 01,Elementary Hindi/Urdu,12,3 / 15,Founders Hall 120,08:30 am - 09:40 am,TWF,Neelima Shukla-Bhatt,,,More
21019,HNUR 202 - 01,Intermediate Hindi/Urdu,8,7 / 15,Founders Hall 120  Founders Hall 120,08:30 am - 09:40 am 12:30 pm - 01:20 pm,MTh Th,Richard Delacy,,LL,More
20602,ITAS 102 - 01,Beginning Italian 2,10,10 / 20,Founders Hall 317,08:30 am - 09:40 am,MWTh,Flavia Laviosa,,,More
20603,ITAS 102 - 02,Beginning Italian 2,14,6 / 20,Founders Hall 207,11:10 am - 12:20 pm,TWF,Serena Grattarola,,,More
21045,ITAS 202 - 01,Intermediate Italian II,6,14 / 20,Founders Hall 423,08:30 am - 09:40 am,TWF,Serena Grattarola,,LL,More
20787,ITAS 203 - 01,Intensive Italian 2,10,10 / 20,Green Hall 130  Green Hall 130,04:10 pm - 05:20 pm 12:30 pm - 01:20 pm,MWTh F,Daniela Bartalesi-Graf,,LL,More
24521,ITAS 274 - 01,Women in Love,3,17 / 20,Green Hall 136C,09:50 am - 11:00 am,TF,Sergio Parussa,,LL,More
24378,ITAS 320 - 01,Lanscape of Italian Poetry,7,13 / 20,Clapp Library SANGER,02:15 pm - 04:45 pm,W,Sergio Parussa,,LL,More
20220,JPN 102 - 01,Beginning Japanese II,15,0 / 15,Green Hall 236B,08:30 am - 09:40 am,MTThF,Eiko Torii-Williams,,,More
20221,JPN 102 - 02,Beginning Japanese II,8,7 / 15,Green Hall 136A,09:50 am - 11:00 am,MTThF,Eiko Torii-Williams,,,More
20222,JPN 202 - 01,Intermediate Japanese II,17,0 / 15,Green Hall 338,11:10 am - 12:20 pm,MTThF,Yoshimi Maeno,,LL,More
20223,JPN 232 - 01,Advncd Readings in Japanese II,5,10 / 15,Pendleton Hall West 001  Pendleton Hall West 001,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Yoshimi Maeno,,LL,More
24479,JPN 290 - 01,"Geisha, Samurai, Tokyo",13,7 / 20,Pendleton Hall East 430,02:15 pm - 04:45 pm,W,Robert Goree,,LL,More
24379,JPN 314 - 01,Comtemporary Japanese Narrativ,7,8 / 15,Pendleton Hall East 349,01:30 pm - 02:40 pm,MTh,Eve Zimmerman,,LL,More
22893,JPN 353 - 01,Lady Murasaki & Tale of Genji,7,8 / 15,Alumnae Hall 102,09:50 am - 12:20 pm,W,Carolyn Morley,,LL,More
20794,KOR 102 - 01,Beginning Korean,9,6 / 15,Founders Hall 128,08:30 am - 09:40 am,MTThF,Seok Bae Jang,,,More
24562,KOR 102 - 02,Beginning Korean,9,6 / 15,Green Hall 338,09:50 am - 11:00 am,MTThF,Seok Bae Jang,,,More
20795,KOR 202 - 01,Intermediate Korean,7,8 / 15,Green Hall 236B,09:50 am - 11:00 am,MTThF,Sun-Hee Lee,,LL,More
23895,KOR 232 - 01,Advncd Intermediate Korean II,8,7 / 15,Founders Hall 128,01:30 pm - 02:40 pm,TF,Seok Bae Jang,,LL,More
20035,LAT 102 - 01,Beginning Latin II,13,29 / 42,Founders Hall 225,08:50 am - 09:40 am,TWThF,Elizabeth Young,,,More
20275,LAT 201 - 01,Interm Lat II:Vergil& Augustus,17,8 / 25,Founders Hall 225  Founders Hall 225,09:50 am - 11:00 am 10:10 am - 11:00 am,MTh W,Raymond Starr,,LL,More
24380,LAT 315 - 01,Ovid,9,16 / 25,Founders Hall 225,09:50 am - 11:00 am,TF,Elizabeth Young,,LL,More
20633,LING 114 - 01,Introduction to Linguistics,25,0 / 25,Green Hall 136B,02:50 pm - 04:00 pm,MTh,Angela Carpenter,,EC,More
24381,LING 238 - 01,Sociolinguistics,12,6 / 18,Green Hall 136C,11:10 am - 12:20 pm,TF,Andrea Levitt,,SBA,More
21147,LING 240 - 01,The Sounds of Language,8,7 / 15,Founders Hall 305,11:10 am - 12:20 pm,MTh,Angela Carpenter,,EC,More
24382,LING 322 - 01,Sem:Verbal Humor & Verbal Play,12,0 / 12,Green Hall 136B,01:30 pm - 04:00 pm,T,Andrea Levitt,,EC,More
24496,MAS 115 - 01,Computing for Socio-Techno Web,23,0 / 18,Science Center 268,09:50 am - 11:00 am,MTh,Orit Shaer,,MM,More
24497,MAS 115 - D01,Computing for Socio-Techno Web,16,0 / 13,Science Center E101,08:30 am - 09:40 am,F,Stella Kakavouli,,MM,More
24498,MAS 115 - D02,Computing for Socio-Techno Web,7,6 / 13,Science Center E101,09:50 am - 11:00 am,F,Stella Kakavouli,,MM,More
20579,MATH 101 - 01,Reasoning with Data,25,0 / 25,Science Center 270,08:30 am - 09:40 am,TWF,Karen Lange,,"MM, QRF",More
20018,MATH 115 - 01,Calculus I,25,0 / 25,Science Center E111,11:10 am - 12:20 pm,MWTh,Jonathan Tannenhauser,,MM,More
20028,MATH 115 - 02,Calculus I,15,10 / 25,Science Center 256,08:30 am - 09:40 am,TWF,Clara Chan,,MM,More
20036,MATH 116 - 01,Calculus II,16,9 / 25,Science Center 256,09:50 am - 11:00 am,TWF,Clara Chan,,MM,More
20047,MATH 116 - 02,Calculus II,22,3 / 25,Science Center 261  Science Center 261,02:50 pm - 04:00 pm 03:35 pm - 04:45 pm,MTh W,Charles Bu,,MM,More
20219,MATH 116 - 03,Calculus II,24,1 / 25,Science Center 256,11:10 am - 12:20 pm,TWF,Stanley Chang,,MM,More
24467,MATH 203 - 01,Math for Economics and Finance,21,4 / 25,Science Center 261  Science Center 261,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Charles Bu,,MM,More
20074,MATH 205 - 01,Multivariable Calculus,17,8 / 25,Science Center 261,08:30 am - 09:40 am,MWTh,Helen Wang,,MM,More
20080,MATH 205 - 02,Multivariable Calculus,25,0 / 25,Science Center 270,09:50 am - 11:00 am,TWF,Alexander Diesl,,MM,More
20093,MATH 205 - 03,Multivariable Calculus,15,10 / 25,Science Center 264  Science Center 264,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,TF W2,Philip Hirschhorn,,MM,More
20122,MATH 206 - 01,Linear Algebra,24,1 / 25,Science Center 261,09:50 am - 11:00 am,MWTh,Helen Wang,,MM,More
21695,MATH 206 - 02,Linear Algebra,22,3 / 25,Science Center 364  Science Center 364,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Ismar Volic,,MM,More
20840,MATH 210 - 01,Differential Equations,23,2 / 25,Science Center 268,11:10 am - 12:20 pm,MWTh,Oscar Fernandez,,MM,More
20135,MATH 220 - 01,Prob & Elem Statistics,25,0 / 25,Science Center 261,11:10 am - 12:20 pm,MWTh,Andrew Schultz,,"MM, QRF",More
24465,MATH 221 - 01,Statistical Inference,18,7 / 25,Science Center E211,09:50 am - 11:00 am,MWTh,Cassandra Pattanayak,,,More
20621,MATH 223 - 01,Number Theory,25,0 / 25,Science Center 380,08:30 am - 09:40 am,MWTh,Jonathan Tannenhauser,,MM,More
20314,MATH 225 - 01,Combinatorics&Graph Theory,25,0 / 25,Science Center 104,09:50 am - 11:00 am,MWTh,Ismar Volic,,MM,More
24466,MATH 225 - 02,Combinatorics&Graph Theory,25,0 / 25,Science Center 264  Science Center 264,02:50 pm - 04:00 pm 03:35 pm - 04:45 pm,TF W2,Philip Hirschhorn,,MM,More
20148,MATH 302 - 01,Elements of Analysis I,25,0 / 25,Science Center 268,08:30 am - 09:40 am,MWTh,Oscar Fernandez,,MM,More
21050,MATH 305 - 01,Abstract Algebra,22,3 / 25,Science Center 364,11:10 am - 12:20 pm,TWF,Martin Magid,,MM,More
20157,MATH 306 - 01,Tpc: Advanced Number Theory,15,0 / 15,Science Center 256  Science Center 256,01:30 pm - 02:40 pm 02:15 pm - 03:25 pm,MTh W,Andrew Schultz,,MM,More
23528,MATH 310 - 01,Complex Analysis,7,8 / 15,Science Center 364,09:50 am - 11:00 am,TWF,Stanley Chang,,MM,More
24468,MATH 340 - 01,CSPW: Explaining Math,12,0 / 12,Science Center 362,01:30 pm - 04:00 pm,F,Karen Lange,,MM,More
23529,MATH 349 - 01,Tpc: Algebraic Coding Theory,13,2 / 15,Science Center 270,11:10 am - 12:20 pm,TWF,Alexander Diesl,,MM,More
24383,ME/R 247 - 01,Arthurian Legends,29,1 / 30,Founders Hall 120,01:30 pm - 02:40 pm,MTh,Sarah Wall-Randell,,LL,More
24561,MES 267 - 01,Muslim Ethics,9,6 / 15,Founders Hall 121,08:30 am - 09:40 am,TF,Louise Marlow,,REP,More
24565,MES 347 - 01,Muslim Ethics,9,6 / 15,Founders Hall 121,08:30 am - 09:40 am,TF,Louise Marlow,,REP,More
23887,MUS 100 - 01,Musical Literacies,27,23 / 50,Jewett Art Center AUD,09:50 am - 11:00 am,MWTh,Lisa Graham,,ARS,More
20019,MUS 201 - 01,History of Western Music II,4,14 / 18,Jewett Art Center 218,11:10 am - 12:20 pm,MWTh,David Russell,,ARS,More
22332,MUS 209 - 01,History of Jazz,22,3 / 25,Jewett Art Center 209,09:50 am - 11:00 am,TF,Kariann Goldschmitt,,"ARS, HS",More
24384,MUS 230 - 01,"Opera:Its History,Music& Drama",18,0 / 18,Jewett Art Center 209,01:30 pm - 02:40 pm,MTh,Gurminder Bhogal,,ARS,More
20048,MUS 244 - 01,Tonal Counterpoint & Harmony,9,6 / 15,Jewett Art Center 209,11:10 am - 12:20 pm,TF,Jenny Tang,,ARS,More
24013,MUS 300 - 01,Sem: Global Music Industries,14,1 / 15,Jewett Art Center 218,01:30 pm - 02:40 pm,TF,Kariann Goldschmitt,,ARS,More
20258,MUS 344 - 01,Performance Workshop,7,18 / 25,Pendleton Hall West 101,02:15 pm - 04:45 pm,W,Jenny Tang,,ARS,More
20914,NEUR 100 - 01,Intro to Neuro w/Practicum,14,18 / 32,Science Center 396,08:30 am - 09:40 am,MTh,Deborah Bauer,,"EC, NPS",More
24524,NEUR 100 - 02,Introduction to Neuroscience,24,8 / 32,Science Center 396,11:10 am - 12:20 pm,TF,Sara Wasserman,,"EC, NPS",More
20916,NEUR 100 - L01,Pract: Intro. to  Neuroscience,11,5 / 16,Science Center 186,01:30 pm - 02:40 pm,M,Michael Wiest,,"EC, NPS",More
20915,NEUR 100 - L02,Pract: Intro. to  Neuroscience,3,13 / 16,Science Center 186,03:10 pm - 04:20 pm,M,Michael Wiest,,"EC, NPS",More
24525,NEUR 100 - L03,Introduction to Neuroscience,15,1 / 16,Science Center 186,01:30 pm - 02:40 pm,Th,Sara Wasserman,,"EC, NPS",More
24526,NEUR 100 - L04,Introduction to Neuroscience,9,7 / 16,Science Center 186,03:10 pm - 04:20 pm,Th,Sara Wasserman,,"EC, NPS",More
24279,NEUR 125 - 01,"FYS: Brains, Minds & Machines",7,8 / 15,Science Center 104,09:50 am - 11:00 am,TF,Michael Wiest,Ellen Hildreth,NPS,More
24530,NEUR 125 - L01,"FYS: Brains, Minds & Machines",7,8 / 15,Science Center 257,02:15 pm - 04:05 pm,W,Ellen Hildreth,Michael Wiest,NPS,More
20979,NEUR 200 - 01,"Neur, Netwrks & Behavior w/Lab",20,4 / 24,Science Center 278,09:50 am - 11:00 am,TF,Barbara Beltz,,"EC, NPS",More
20980,NEUR 200 - L01,"LAB: Neur, Netwrks & Behavior",9,3 / 12,Science Center 318,12:30 pm - 04:00 pm,T,Virginia Quinan,,"EC, NPS",More
20981,NEUR 200 - L02,"LAB: Neur, Netwrks & Behavior",11,1 / 12,Science Center 318,02:15 pm - 05:45 pm,W,Virginia Quinan,,"EC, NPS",More
24385,NEUR 305 - 01,"Excitation,Plasticty&Dis w/Lab",12,0 / 12,Science Center 261A,09:50 am - 11:00 am,TF,Deborah Bauer,,"EC, NPS",More
24386,NEUR 305 - L01,"LAB: Excitation,Plasticty&Dis",12,0 / 12,Science Center 318,01:30 pm - 05:00 pm,M,Virginia Quinan,,"EC, NPS",More
24387,NEUR 306 - 01,Princpls Neural Devlpmnt,12,0 / 12,Science Center 267,09:50 am - 11:00 am,MTh,Barbara Beltz,,"EC, NPS",More
23898,NEUR 325 - 01,"Sleep, Learning & Memory w/Lab",11,1 / 12,Science Center 380,11:10 am - 12:20 pm,TF,Sharon Gobes,,"EC, NPS,",More
24025,NEUR 325 - L01,"LAB: Sleep, Learning & Memory",11,1 / 12,Science Center 186A,12:30 pm - 04:00 pm,T,Sharon Gobes,,"EC, NPS,",More
24469,NEUR 333 - 01,Sem: Neuroengineering,12,0 / 12,Science Center 155,05:30 pm - 08:00 pm,M,Ming-fai Fong,,NPS,More
24388,PE 205 - 01,SportsMedi-Lower Extremity,12,4 / 16,Keohane Sports Center 205  Keohane Sports Center 205,08:30 am - 09:40 am 11:10 am - 12:20 pm,MTh W,Connie Bauman,Niki Rybko,,More
21199,PEAC 104 - 01,Intro Peace/Conflict/Justice,32,0 / 25,Founders Hall 207,09:50 am - 11:00 am,TF,Catia Confortini,,"REP, SBA",More
21293,PEAC 204 - 01,Conflict Transformation,15,0 / 15,Green Hall 136C,01:30 pm - 02:40 pm,TF,Catia Confortini,,SBA,More
20010,PHIL 103 - 01,Self&World:IntroMetaphy&Epist,14,16 / 30,Founders Hall 319,09:50 am - 11:00 am,TF,Mary McGowan,,EC,More
20020,PHIL 106 - 01,Intro to Moral Philosophy,27,3 / 30,Science Center 364,08:30 am - 09:40 am,MTh,Julie Walsh,,REP,More
24389,PHIL 213 - 01,Justice,24,6 / 30,Founders Hall 126,01:30 pm - 02:40 pm,TF,Helena de Bres,,"REP, SBA",More
20081,PHIL 216 - 01,Logic,37,3 / 40,Pendleton Hall East 239,08:30 am - 09:40 am,TF,Mary McGowan,,EC,More
24390,PHIL 220 - 01,Philosophy of Literature,9,21 / 30,Founders Hall 423,11:10 am - 12:20 pm,TF,Helena de Bres,,REP,More
24391,PHIL 221 - 01,History of Modern Philosophy,23,7 / 30,Science Center 104,01:30 pm - 02:40 pm,MTh,Julie Walsh,,"EC, HS",More
24458,PHIL 228 - 01,Black Fem Philosophy,30,0 / 30,Founders Hall 423,02:50 pm - 04:00 pm,MTh,Lindsey Stewart,,REP,More
24392,PHIL 245 - 01,Agency and Motivation,5,25 / 30,Founders Hall 319,09:50 am - 11:00 am,MTh,Alison McIntyre,,EC,More
23874,PHIL 249 - 01,Medical Ethics,30,0 / 30,Pendleton Hall East 327,11:10 am - 12:20 pm,MTh,Corinne Gartner,,REP,More
24513,PHIL 310 - 01,Sem:Tpc:Anc. Theories Pleasure,8,8 / 16,Pendleton Hall East 430,02:50 pm - 05:20 pm,M,Corinne Gartner,,,More
24393,PHIL 311 - 01,Sem: Powers of Imagination,15,1 / 16,Jewett Art Center 452,02:15 pm - 04:45 pm,W,Catherine Wearing,,EC,More
24394,PHIL 345 - 01,"Sem:Tpc: Empathy, Persp, Moral",15,1 / 16,Pendleton Hall East 430,06:00 pm - 08:30 pm,T,Alison McIntyre,,EC,More
24277,PHYS 100 - 01,FYS: Einstein & the Dark Univ,12,0 / 12,Science Center E111,03:00 pm - 04:30 pm,MTh,James Battat,,"MM, NPS",More
